"","date_value","type","group","value"
"14505",2017-05-04,"arrest","uncategorized",38
"14506",2017-05-05,"arrest","uncategorized",33
"14507",2017-05-06,"arrest","uncategorized",31
"14508",2017-05-07,"arrest","uncategorized",18
"14509",2017-05-08,"arrest","uncategorized",29
"14510",2017-05-09,"arrest","uncategorized",23
"14511",2017-05-10,"arrest","uncategorized",26
"14512",2017-05-11,"arrest","uncategorized",33
"14513",2017-05-12,"arrest","uncategorized",26
"14514",2017-05-13,"arrest","uncategorized",29
"14515",2017-05-14,"arrest","uncategorized",16
"14516",2017-05-15,"arrest","uncategorized",11
"14517",2017-05-16,"arrest","uncategorized",18
"14518",2017-05-17,"arrest","uncategorized",35
"14519",2017-05-18,"arrest","uncategorized",18
"14520",2017-05-19,"arrest","uncategorized",27
"14521",2017-05-20,"arrest","uncategorized",22
"14522",2017-05-21,"arrest","uncategorized",25
"14523",2017-05-22,"arrest","uncategorized",15
"14524",2017-05-23,"arrest","uncategorized",29
"14525",2017-05-24,"arrest","uncategorized",17
"14526",2017-05-25,"arrest","uncategorized",28
"14527",2017-05-26,"arrest","uncategorized",25
"14528",2017-05-27,"arrest","uncategorized",31
"14529",2017-05-28,"arrest","uncategorized",24
"14530",2017-05-29,"arrest","uncategorized",15
"14531",2017-05-30,"arrest","uncategorized",24
"14532",2017-05-31,"arrest","uncategorized",24
"14533",2017-06-01,"arrest","uncategorized",29
"14534",2017-06-02,"arrest","uncategorized",35
"14535",2017-06-03,"arrest","uncategorized",46
"14536",2017-06-04,"arrest","uncategorized",21
"14537",2017-06-05,"arrest","uncategorized",27
"14538",2017-06-06,"arrest","uncategorized",27
"14539",2017-06-07,"arrest","uncategorized",30
"14540",2017-06-08,"arrest","uncategorized",48
"14541",2017-06-09,"arrest","uncategorized",31
"14542",2017-06-10,"arrest","uncategorized",29
"14543",2017-06-11,"arrest","uncategorized",24
"14544",2017-06-12,"arrest","uncategorized",20
"14545",2017-06-13,"arrest","uncategorized",24
"14546",2017-06-14,"arrest","uncategorized",32
"14547",2017-06-15,"arrest","uncategorized",29
"14548",2017-06-16,"arrest","uncategorized",31
"14549",2017-06-17,"arrest","uncategorized",41
"14550",2017-06-18,"arrest","uncategorized",27
"14551",2017-06-19,"arrest","uncategorized",25
"14552",2017-06-20,"arrest","uncategorized",26
"14553",2017-06-21,"arrest","uncategorized",29
"14554",2017-06-22,"arrest","uncategorized",31
"14555",2017-06-23,"arrest","uncategorized",44
"14556",2017-06-24,"arrest","uncategorized",30
"14557",2017-06-25,"arrest","uncategorized",18
"14558",2017-06-26,"arrest","uncategorized",16
"14559",2017-06-27,"arrest","uncategorized",21
"14560",2017-06-28,"arrest","uncategorized",25
"14561",2017-06-29,"arrest","uncategorized",31
"14562",2017-06-30,"arrest","uncategorized",37
"14563",2017-07-01,"arrest","uncategorized",32
"14564",2017-07-02,"arrest","uncategorized",24
"14565",2017-07-03,"arrest","uncategorized",10
"14566",2017-07-04,"arrest","uncategorized",14
"14567",2017-07-05,"arrest","uncategorized",31
"14568",2017-07-06,"arrest","uncategorized",42
"14569",2017-07-07,"arrest","uncategorized",35
"14570",2017-07-08,"arrest","uncategorized",26
"14571",2017-07-09,"arrest","uncategorized",22
"14572",2017-07-10,"arrest","uncategorized",19
"14573",2017-07-11,"arrest","uncategorized",36
"14574",2017-07-12,"arrest","uncategorized",33
"14575",2017-07-13,"arrest","uncategorized",31
"14576",2017-07-14,"arrest","uncategorized",23
"14577",2017-07-15,"arrest","uncategorized",27
"14578",2017-07-16,"arrest","uncategorized",19
"14579",2017-07-17,"arrest","uncategorized",14
"14580",2017-07-18,"arrest","uncategorized",21
"14581",2017-07-19,"arrest","uncategorized",29
"14582",2017-07-20,"arrest","uncategorized",43
"14583",2017-07-21,"arrest","uncategorized",31
"14584",2017-07-22,"arrest","uncategorized",31
"14585",2017-07-23,"arrest","uncategorized",22
"14586",2017-07-24,"arrest","uncategorized",22
"14587",2017-07-25,"arrest","uncategorized",24
"14588",2017-07-26,"arrest","uncategorized",38
"14589",2017-07-27,"arrest","uncategorized",28
"14590",2017-07-28,"arrest","uncategorized",33
"14591",2017-07-29,"arrest","uncategorized",29
"14592",2017-07-30,"arrest","uncategorized",13
"14593",2017-07-31,"arrest","uncategorized",18
"14594",2017-08-01,"arrest","uncategorized",25
"14595",2017-08-02,"arrest","uncategorized",32
"14596",2017-08-03,"arrest","uncategorized",48
"14597",2017-08-04,"arrest","uncategorized",24
"14598",2017-08-05,"arrest","uncategorized",24
"14599",2017-08-06,"arrest","uncategorized",22
"14600",2017-08-07,"arrest","uncategorized",15
"14601",2017-08-08,"arrest","uncategorized",21
"14602",2017-08-09,"arrest","uncategorized",37
"14603",2017-08-10,"arrest","uncategorized",27
"14604",2017-08-11,"arrest","uncategorized",23
"14605",2017-08-12,"arrest","uncategorized",26
"14606",2017-08-13,"arrest","uncategorized",15
"14607",2017-08-14,"arrest","uncategorized",24
"14608",2017-08-15,"arrest","uncategorized",24
"14609",2017-08-16,"arrest","uncategorized",34
"14610",2017-08-17,"arrest","uncategorized",33
"14611",2017-08-18,"arrest","uncategorized",39
"14612",2017-08-19,"arrest","uncategorized",25
"14613",2017-08-20,"arrest","uncategorized",25
"14614",2017-08-21,"arrest","uncategorized",22
"14615",2017-08-22,"arrest","uncategorized",21
"14616",2017-08-23,"arrest","uncategorized",29
"14617",2017-08-24,"arrest","uncategorized",35
"14618",2017-08-25,"arrest","uncategorized",43
"14619",2017-08-26,"arrest","uncategorized",15
"14620",2017-08-27,"arrest","uncategorized",14
"14621",2017-08-28,"arrest","uncategorized",18
"14622",2017-08-29,"arrest","uncategorized",17
"14623",2017-08-30,"arrest","uncategorized",25
"14624",2017-08-31,"arrest","uncategorized",23
"14625",2017-09-01,"arrest","uncategorized",28
"14626",2017-09-02,"arrest","uncategorized",24
"14627",2017-09-03,"arrest","uncategorized",10
"14628",2017-09-04,"arrest","uncategorized",14
"14629",2017-09-05,"arrest","uncategorized",21
"14630",2017-09-06,"arrest","uncategorized",24
"14631",2017-09-07,"arrest","uncategorized",29
"14632",2017-09-08,"arrest","uncategorized",35
"14633",2017-09-09,"arrest","uncategorized",31
"14634",2017-09-10,"arrest","uncategorized",11
"14635",2017-09-11,"arrest","uncategorized",21
"14636",2017-09-12,"arrest","uncategorized",22
"14637",2017-09-13,"arrest","uncategorized",32
"14638",2017-09-14,"arrest","uncategorized",37
"14639",2017-09-15,"arrest","uncategorized",32
"14640",2017-09-16,"arrest","uncategorized",30
"14641",2017-09-17,"arrest","uncategorized",27
"14642",2017-09-18,"arrest","uncategorized",15
"14643",2017-09-19,"arrest","uncategorized",26
"14644",2017-09-20,"arrest","uncategorized",28
"14645",2017-09-21,"arrest","uncategorized",25
"14646",2017-09-22,"arrest","uncategorized",35
"14647",2017-09-23,"arrest","uncategorized",29
"14648",2017-09-24,"arrest","uncategorized",23
"14649",2017-09-25,"arrest","uncategorized",26
"14650",2017-09-26,"arrest","uncategorized",28
"14651",2017-09-27,"arrest","uncategorized",21
"14652",2017-09-28,"arrest","uncategorized",31
"14653",2017-09-29,"arrest","uncategorized",34
"14654",2017-09-30,"arrest","uncategorized",29
"14655",2017-10-01,"arrest","uncategorized",18
"14656",2017-10-02,"arrest","uncategorized",18
"14657",2017-10-03,"arrest","uncategorized",19
"14658",2017-10-04,"arrest","uncategorized",31
"14659",2017-10-05,"arrest","uncategorized",33
"14660",2017-10-06,"arrest","uncategorized",17
"14661",2017-10-07,"arrest","uncategorized",21
"14662",2017-10-08,"arrest","uncategorized",14
"14663",2017-10-09,"arrest","uncategorized",22
"14664",2017-10-10,"arrest","uncategorized",26
"14665",2017-10-11,"arrest","uncategorized",27
"14666",2017-10-12,"arrest","uncategorized",24
"14667",2017-10-13,"arrest","uncategorized",26
"14668",2017-10-14,"arrest","uncategorized",16
"14669",2017-10-15,"arrest","uncategorized",23
"14670",2017-10-16,"arrest","uncategorized",20
"14671",2017-10-17,"arrest","uncategorized",21
"14672",2017-10-18,"arrest","uncategorized",31
"14673",2017-10-19,"arrest","uncategorized",27
"14674",2017-10-20,"arrest","uncategorized",29
"14675",2017-10-21,"arrest","uncategorized",17
"14676",2017-10-22,"arrest","uncategorized",15
"14677",2017-10-23,"arrest","uncategorized",17
"14678",2017-10-24,"arrest","uncategorized",29
"14679",2017-10-25,"arrest","uncategorized",31
"14680",2017-10-26,"arrest","uncategorized",23
"14681",2017-10-27,"arrest","uncategorized",24
"14682",2017-10-28,"arrest","uncategorized",19
"14683",2017-10-29,"arrest","uncategorized",17
"14684",2017-10-30,"arrest","uncategorized",22
"14685",2017-10-31,"arrest","uncategorized",18
"14686",2017-11-01,"arrest","uncategorized",31
"14687",2017-11-02,"arrest","uncategorized",26
"14688",2017-11-03,"arrest","uncategorized",26
"14689",2017-11-04,"arrest","uncategorized",20
"14690",2017-11-05,"arrest","uncategorized",14
"14691",2017-11-06,"arrest","uncategorized",27
"14692",2017-11-07,"arrest","uncategorized",27
"14693",2017-11-08,"arrest","uncategorized",23
"14694",2017-11-09,"arrest","uncategorized",35
"14695",2017-11-10,"arrest","uncategorized",25
"14696",2017-11-11,"arrest","uncategorized",24
"14697",2017-11-12,"arrest","uncategorized",20
"14698",2017-11-13,"arrest","uncategorized",16
"14699",2017-11-14,"arrest","uncategorized",22
"14700",2017-11-15,"arrest","uncategorized",26
"14701",2017-11-16,"arrest","uncategorized",29
"14702",2017-11-17,"arrest","uncategorized",19
"14703",2017-11-18,"arrest","uncategorized",22
"14704",2017-11-19,"arrest","uncategorized",21
"14705",2017-11-20,"arrest","uncategorized",21
"14706",2017-11-21,"arrest","uncategorized",18
"14707",2017-11-22,"arrest","uncategorized",19
"14708",2017-11-23,"arrest","uncategorized",10
"14709",2017-11-24,"arrest","uncategorized",8
"14710",2017-11-25,"arrest","uncategorized",32
"14711",2017-11-26,"arrest","uncategorized",17
"14712",2017-11-27,"arrest","uncategorized",12
"14713",2017-11-28,"arrest","uncategorized",19
"14714",2017-11-29,"arrest","uncategorized",22
"14715",2017-11-30,"arrest","uncategorized",31
"14716",2017-12-01,"arrest","uncategorized",20
"14717",2017-12-02,"arrest","uncategorized",38
"14718",2017-12-03,"arrest","uncategorized",20
"14719",2017-12-04,"arrest","uncategorized",16
"14720",2017-12-05,"arrest","uncategorized",26
"14721",2017-12-06,"arrest","uncategorized",28
"14722",2017-12-07,"arrest","uncategorized",18
"14723",2017-12-08,"arrest","uncategorized",26
"14724",2017-12-09,"arrest","uncategorized",23
"14725",2017-12-10,"arrest","uncategorized",15
"14726",2017-12-11,"arrest","uncategorized",13
"14727",2017-12-12,"arrest","uncategorized",18
"14728",2017-12-13,"arrest","uncategorized",27
"14729",2017-12-14,"arrest","uncategorized",23
"14730",2017-12-15,"arrest","uncategorized",32
"14731",2017-12-16,"arrest","uncategorized",21
"14732",2017-12-17,"arrest","uncategorized",14
"14733",2017-12-18,"arrest","uncategorized",20
"14734",2017-12-19,"arrest","uncategorized",14
"14735",2017-12-20,"arrest","uncategorized",35
"14736",2017-12-21,"arrest","uncategorized",27
"14737",2017-12-22,"arrest","uncategorized",26
"14738",2017-12-23,"arrest","uncategorized",15
"14739",2017-12-24,"arrest","uncategorized",10
"14740",2017-12-25,"arrest","uncategorized",7
"14741",2017-12-26,"arrest","uncategorized",11
"14742",2017-12-27,"arrest","uncategorized",26
"14743",2017-12-28,"arrest","uncategorized",21
"14744",2017-12-29,"arrest","uncategorized",19
"14745",2017-12-30,"arrest","uncategorized",10
"14746",2017-12-31,"arrest","uncategorized",18
"14747",2018-01-01,"arrest","uncategorized",18
"14748",2018-01-02,"arrest","uncategorized",12
"14749",2018-01-03,"arrest","uncategorized",13
"14750",2018-01-04,"arrest","uncategorized",17
"14751",2018-01-05,"arrest","uncategorized",14
"14752",2018-01-06,"arrest","uncategorized",16
"14753",2018-01-07,"arrest","uncategorized",19
"14754",2018-01-08,"arrest","uncategorized",15
"14755",2018-01-09,"arrest","uncategorized",18
"14756",2018-01-10,"arrest","uncategorized",28
"14757",2018-01-11,"arrest","uncategorized",27
"14758",2018-01-12,"arrest","uncategorized",23
"14759",2018-01-13,"arrest","uncategorized",22
"14760",2018-01-14,"arrest","uncategorized",22
"14761",2018-01-15,"arrest","uncategorized",16
"14762",2018-01-16,"arrest","uncategorized",20
"14763",2018-01-17,"arrest","uncategorized",24
"14764",2018-01-18,"arrest","uncategorized",24
"14765",2018-01-19,"arrest","uncategorized",32
"14766",2018-01-20,"arrest","uncategorized",20
"14767",2018-01-21,"arrest","uncategorized",24
"14768",2018-01-22,"arrest","uncategorized",16
"14769",2018-01-23,"arrest","uncategorized",30
"14770",2018-01-24,"arrest","uncategorized",36
"14771",2018-01-25,"arrest","uncategorized",35
"14772",2018-01-26,"arrest","uncategorized",45
"14773",2018-01-27,"arrest","uncategorized",39
"14774",2018-01-28,"arrest","uncategorized",22
"14775",2018-01-29,"arrest","uncategorized",32
"14776",2018-01-30,"arrest","uncategorized",19
"14777",2018-01-31,"arrest","uncategorized",27
"14778",2018-02-01,"arrest","uncategorized",31
"14779",2018-02-02,"arrest","uncategorized",20
"14780",2018-02-03,"arrest","uncategorized",30
"14781",2018-02-04,"arrest","uncategorized",18
"14782",2018-02-05,"arrest","uncategorized",21
"14783",2018-02-06,"arrest","uncategorized",21
"14784",2018-02-07,"arrest","uncategorized",28
"14785",2018-02-08,"arrest","uncategorized",12
"14786",2018-02-09,"arrest","uncategorized",30
"14787",2018-02-10,"arrest","uncategorized",28
"14788",2018-02-11,"arrest","uncategorized",18
"14789",2018-02-12,"arrest","uncategorized",9
"14790",2018-02-13,"arrest","uncategorized",24
"14791",2018-02-14,"arrest","uncategorized",27
"14792",2018-02-15,"arrest","uncategorized",30
"14793",2018-02-16,"arrest","uncategorized",32
"14794",2018-02-17,"arrest","uncategorized",34
"14795",2018-02-18,"arrest","uncategorized",24
"14796",2018-02-19,"arrest","uncategorized",21
"14797",2018-02-20,"arrest","uncategorized",17
"14798",2018-02-21,"arrest","uncategorized",26
"14799",2018-02-22,"arrest","uncategorized",23
"14800",2018-02-23,"arrest","uncategorized",22
"14801",2018-02-24,"arrest","uncategorized",30
"14802",2018-02-25,"arrest","uncategorized",21
"14803",2018-02-26,"arrest","uncategorized",27
"14804",2018-02-27,"arrest","uncategorized",20
"14805",2018-02-28,"arrest","uncategorized",23
"14806",2018-03-01,"arrest","uncategorized",27
"14807",2018-03-02,"arrest","uncategorized",13
"14808",2018-03-03,"arrest","uncategorized",13
"14809",2018-03-04,"arrest","uncategorized",23
"14810",2018-03-05,"arrest","uncategorized",20
"14811",2018-03-06,"arrest","uncategorized",21
"14812",2018-03-07,"arrest","uncategorized",17
"14813",2018-03-08,"arrest","uncategorized",21
"14814",2018-03-09,"arrest","uncategorized",22
"14815",2018-03-10,"arrest","uncategorized",30
"14816",2018-03-11,"arrest","uncategorized",32
"14817",2018-03-12,"arrest","uncategorized",13
"14818",2018-03-13,"arrest","uncategorized",23
"14819",2018-03-14,"arrest","uncategorized",27
"14820",2018-03-15,"arrest","uncategorized",25
"14821",2018-03-16,"arrest","uncategorized",35
"14822",2018-03-17,"arrest","uncategorized",41
"14823",2018-03-18,"arrest","uncategorized",18
"14824",2018-03-19,"arrest","uncategorized",19
"14825",2018-03-20,"arrest","uncategorized",27
"14826",2018-03-21,"arrest","uncategorized",13
"14827",2018-03-22,"arrest","uncategorized",18
"14828",2018-03-23,"arrest","uncategorized",26
"14829",2018-03-24,"arrest","uncategorized",23
"14830",2018-03-25,"arrest","uncategorized",17
"14831",2018-03-26,"arrest","uncategorized",28
"14832",2018-03-27,"arrest","uncategorized",30
"14833",2018-03-28,"arrest","uncategorized",25
"14834",2018-03-29,"arrest","uncategorized",36
"14835",2018-03-30,"arrest","uncategorized",30
"14836",2018-03-31,"arrest","uncategorized",25
"14837",2018-04-01,"arrest","uncategorized",20
"14838",2018-04-02,"arrest","uncategorized",16
"14839",2018-04-03,"arrest","uncategorized",24
"14840",2018-04-04,"arrest","uncategorized",24
"14841",2018-04-05,"arrest","uncategorized",26
"14842",2018-04-06,"arrest","uncategorized",32
"14843",2018-04-07,"arrest","uncategorized",20
"14844",2018-04-08,"arrest","uncategorized",26
"14845",2018-04-09,"arrest","uncategorized",19
"14846",2018-04-10,"arrest","uncategorized",35
"14847",2018-04-11,"arrest","uncategorized",28
"14848",2018-04-12,"arrest","uncategorized",30
"14849",2018-04-13,"arrest","uncategorized",33
"14850",2018-04-14,"arrest","uncategorized",33
"14851",2018-04-15,"arrest","uncategorized",15
"14852",2018-04-16,"arrest","uncategorized",22
"14853",2018-04-17,"arrest","uncategorized",28
"14854",2018-04-18,"arrest","uncategorized",31
"14855",2018-04-19,"arrest","uncategorized",41
"14856",2018-04-20,"arrest","uncategorized",30
"14857",2018-04-21,"arrest","uncategorized",35
"14858",2018-04-22,"arrest","uncategorized",27
"14859",2018-04-23,"arrest","uncategorized",21
"14860",2018-04-24,"arrest","uncategorized",26
"14861",2018-04-25,"arrest","uncategorized",30
"14862",2018-04-26,"arrest","uncategorized",27
"14863",2018-04-27,"arrest","uncategorized",28
"14864",2018-04-28,"arrest","uncategorized",21
"14865",2018-04-29,"arrest","uncategorized",18
"14866",2018-04-30,"arrest","uncategorized",20
"14867",2018-05-01,"arrest","uncategorized",19
"14868",2018-05-02,"arrest","uncategorized",23
"14869",2018-05-03,"arrest","uncategorized",22
"14870",2018-05-04,"arrest","uncategorized",22
"14871",2018-05-05,"arrest","uncategorized",36
"14872",2018-05-06,"arrest","uncategorized",21
"14873",2018-05-07,"arrest","uncategorized",27
"14874",2018-05-08,"arrest","uncategorized",25
"14875",2018-05-09,"arrest","uncategorized",27
"14876",2018-05-10,"arrest","uncategorized",24
"14877",2018-05-11,"arrest","uncategorized",19
"14878",2018-05-12,"arrest","uncategorized",19
"14879",2018-05-13,"arrest","uncategorized",14
"14880",2018-05-14,"arrest","uncategorized",19
"14881",2018-05-15,"arrest","uncategorized",23
"14882",2018-05-16,"arrest","uncategorized",20
"14883",2018-05-17,"arrest","uncategorized",34
"14884",2018-05-18,"arrest","uncategorized",40
"14885",2018-05-19,"arrest","uncategorized",18
"14886",2018-05-20,"arrest","uncategorized",31
"14887",2018-05-21,"arrest","uncategorized",14
"14888",2018-05-22,"arrest","uncategorized",25
"14889",2018-05-23,"arrest","uncategorized",24
"14890",2018-05-24,"arrest","uncategorized",24
"14891",2018-05-25,"arrest","uncategorized",25
"14892",2018-05-26,"arrest","uncategorized",36
"14893",2018-05-27,"arrest","uncategorized",38
"14894",2018-05-28,"arrest","uncategorized",26
"14895",2018-05-29,"arrest","uncategorized",21
"14896",2018-05-30,"arrest","uncategorized",27
"14897",2018-05-31,"arrest","uncategorized",35
"14898",2018-06-01,"arrest","uncategorized",27
"14899",2018-06-02,"arrest","uncategorized",32
"14900",2018-06-03,"arrest","uncategorized",8
"14901",2018-06-04,"arrest","uncategorized",24
"14902",2018-06-05,"arrest","uncategorized",17
"14903",2018-06-06,"arrest","uncategorized",39
"14904",2018-06-07,"arrest","uncategorized",34
"14905",2018-06-08,"arrest","uncategorized",19
"14906",2018-06-09,"arrest","uncategorized",30
"14907",2018-06-10,"arrest","uncategorized",19
"14908",2018-06-11,"arrest","uncategorized",15
"14909",2018-06-12,"arrest","uncategorized",29
"14910",2018-06-13,"arrest","uncategorized",35
"14911",2018-06-14,"arrest","uncategorized",28
"14912",2018-06-15,"arrest","uncategorized",40
"14913",2018-06-16,"arrest","uncategorized",24
"14914",2018-06-17,"arrest","uncategorized",24
"14915",2018-06-18,"arrest","uncategorized",21
"14916",2018-06-19,"arrest","uncategorized",11
"14917",2018-06-20,"arrest","uncategorized",37
"14918",2018-06-21,"arrest","uncategorized",37
"14919",2018-06-22,"arrest","uncategorized",25
"14920",2018-06-23,"arrest","uncategorized",26
"14921",2018-06-24,"arrest","uncategorized",17
"14922",2018-06-25,"arrest","uncategorized",15
"14923",2018-06-26,"arrest","uncategorized",35
"14924",2018-06-27,"arrest","uncategorized",37
"14925",2018-06-28,"arrest","uncategorized",27
"14926",2018-06-29,"arrest","uncategorized",31
"14927",2018-06-30,"arrest","uncategorized",15
"14928",2018-07-01,"arrest","uncategorized",27
"14929",2018-07-02,"arrest","uncategorized",19
"14930",2018-07-03,"arrest","uncategorized",24
"14931",2018-07-04,"arrest","uncategorized",14
"14932",2018-07-05,"arrest","uncategorized",25
"14933",2018-07-06,"arrest","uncategorized",20
"14934",2018-07-07,"arrest","uncategorized",23
"14935",2018-07-08,"arrest","uncategorized",28
"14936",2018-07-09,"arrest","uncategorized",23
"14937",2018-07-10,"arrest","uncategorized",28
"14938",2018-07-11,"arrest","uncategorized",36
"14939",2018-07-12,"arrest","uncategorized",38
"14940",2018-07-13,"arrest","uncategorized",27
"14941",2018-07-14,"arrest","uncategorized",23
"14942",2018-07-15,"arrest","uncategorized",34
"14943",2018-07-16,"arrest","uncategorized",18
"14944",2018-07-17,"arrest","uncategorized",22
"14945",2018-07-18,"arrest","uncategorized",36
"14946",2018-07-19,"arrest","uncategorized",25
"14947",2018-07-20,"arrest","uncategorized",29
"14948",2018-07-21,"arrest","uncategorized",23
"14949",2018-07-22,"arrest","uncategorized",17
"14950",2018-07-23,"arrest","uncategorized",32
"14951",2018-07-24,"arrest","uncategorized",33
"14952",2018-07-25,"arrest","uncategorized",30
"14953",2018-07-26,"arrest","uncategorized",39
"14954",2018-07-27,"arrest","uncategorized",38
"14955",2018-07-28,"arrest","uncategorized",32
"14956",2018-07-29,"arrest","uncategorized",13
"14957",2018-07-30,"arrest","uncategorized",11
"14958",2018-07-31,"arrest","uncategorized",27
"14959",2018-08-01,"arrest","uncategorized",30
"14960",2018-08-02,"arrest","uncategorized",33
"14961",2018-08-03,"arrest","uncategorized",28
"14962",2018-08-04,"arrest","uncategorized",31
"14963",2018-08-05,"arrest","uncategorized",23
"14964",2018-08-06,"arrest","uncategorized",21
"14965",2018-08-07,"arrest","uncategorized",30
"14966",2018-08-08,"arrest","uncategorized",30
"14967",2018-08-09,"arrest","uncategorized",29
"14968",2018-08-10,"arrest","uncategorized",20
"14969",2018-08-11,"arrest","uncategorized",26
"14970",2018-08-12,"arrest","uncategorized",28
"14971",2018-08-13,"arrest","uncategorized",23
"14972",2018-08-14,"arrest","uncategorized",32
"14973",2018-08-15,"arrest","uncategorized",28
"14974",2018-08-16,"arrest","uncategorized",28
"14975",2018-08-17,"arrest","uncategorized",31
"14976",2018-08-18,"arrest","uncategorized",43
"14977",2018-08-19,"arrest","uncategorized",23
"14978",2018-08-20,"arrest","uncategorized",24
"14979",2018-08-21,"arrest","uncategorized",25
"14980",2018-08-22,"arrest","uncategorized",37
"14981",2018-08-23,"arrest","uncategorized",29
"14982",2018-08-24,"arrest","uncategorized",20
"14983",2018-08-25,"arrest","uncategorized",28
"14984",2018-08-26,"arrest","uncategorized",24
"14985",2018-08-27,"arrest","uncategorized",25
"14986",2018-08-28,"arrest","uncategorized",32
"14987",2018-08-29,"arrest","uncategorized",17
"14988",2018-08-30,"arrest","uncategorized",25
"14989",2018-08-31,"arrest","uncategorized",28
"14990",2018-09-01,"arrest","uncategorized",29
"14991",2018-09-02,"arrest","uncategorized",30
"14992",2018-09-03,"arrest","uncategorized",23
"14993",2018-09-04,"arrest","uncategorized",34
"14994",2018-09-05,"arrest","uncategorized",24
"14995",2018-09-06,"arrest","uncategorized",32
"14996",2018-09-07,"arrest","uncategorized",49
"14997",2018-09-08,"arrest","uncategorized",20
"14998",2018-09-09,"arrest","uncategorized",23
"14999",2018-09-10,"arrest","uncategorized",23
"15000",2018-09-11,"arrest","uncategorized",32
"15001",2018-09-12,"arrest","uncategorized",35
"15002",2018-09-13,"arrest","uncategorized",37
"15003",2018-09-14,"arrest","uncategorized",19
"15004",2018-09-15,"arrest","uncategorized",40
"15005",2018-09-16,"arrest","uncategorized",24
"15006",2018-09-17,"arrest","uncategorized",21
"15007",2018-09-18,"arrest","uncategorized",29
"15008",2018-09-19,"arrest","uncategorized",42
"15009",2018-09-20,"arrest","uncategorized",33
"15010",2018-09-21,"arrest","uncategorized",29
"15011",2018-09-22,"arrest","uncategorized",34
"15012",2018-09-23,"arrest","uncategorized",30
"15013",2018-09-24,"arrest","uncategorized",17
"15014",2018-09-25,"arrest","uncategorized",27
"15015",2018-09-26,"arrest","uncategorized",33
"15016",2018-09-27,"arrest","uncategorized",33
"15017",2018-09-28,"arrest","uncategorized",32
"15018",2018-09-29,"arrest","uncategorized",30
"15019",2018-09-30,"arrest","uncategorized",19
"15020",2018-10-01,"arrest","uncategorized",17
"15021",2018-10-02,"arrest","uncategorized",21
"15022",2018-10-03,"arrest","uncategorized",32
"15023",2018-10-04,"arrest","uncategorized",27
"15024",2018-10-05,"arrest","uncategorized",28
"15025",2018-10-06,"arrest","uncategorized",26
"15026",2018-10-07,"arrest","uncategorized",16
"15027",2018-10-08,"arrest","uncategorized",29
"15028",2018-10-09,"arrest","uncategorized",34
"15029",2018-10-10,"arrest","uncategorized",29
"15030",2018-10-11,"arrest","uncategorized",30
"15031",2018-10-12,"arrest","uncategorized",22
"15032",2018-10-13,"arrest","uncategorized",22
"15033",2018-10-14,"arrest","uncategorized",28
"15034",2018-10-15,"arrest","uncategorized",10
"15035",2018-10-16,"arrest","uncategorized",21
"15036",2018-10-17,"arrest","uncategorized",24
"15037",2018-10-18,"arrest","uncategorized",24
"15038",2018-10-19,"arrest","uncategorized",26
"15039",2018-10-20,"arrest","uncategorized",21
"15040",2018-10-21,"arrest","uncategorized",20
"15041",2018-10-22,"arrest","uncategorized",20
"15042",2018-10-23,"arrest","uncategorized",22
"15043",2018-10-24,"arrest","uncategorized",28
"15044",2018-10-25,"arrest","uncategorized",25
"15045",2018-10-26,"arrest","uncategorized",24
"15046",2018-10-27,"arrest","uncategorized",29
"15047",2018-10-28,"arrest","uncategorized",17
"15048",2018-10-29,"arrest","uncategorized",18
"15049",2018-10-30,"arrest","uncategorized",29
"15050",2018-10-31,"arrest","uncategorized",24
"15051",2018-11-01,"arrest","uncategorized",18
"15052",2018-11-02,"arrest","uncategorized",26
"15053",2018-11-03,"arrest","uncategorized",19
"15054",2018-11-04,"arrest","uncategorized",26
"15055",2018-11-05,"arrest","uncategorized",15
"15056",2018-11-06,"arrest","uncategorized",11
"15057",2018-11-07,"arrest","uncategorized",22
"15058",2018-11-08,"arrest","uncategorized",29
"15059",2018-11-09,"arrest","uncategorized",19
"15060",2018-11-10,"arrest","uncategorized",19
"15061",2018-11-11,"arrest","uncategorized",17
"15062",2018-11-12,"arrest","uncategorized",19
"15063",2018-11-13,"arrest","uncategorized",18
"15064",2018-11-14,"arrest","uncategorized",22
"15065",2018-11-15,"arrest","uncategorized",18
"15066",2018-11-16,"arrest","uncategorized",17
"15067",2018-11-17,"arrest","uncategorized",26
"15068",2018-11-18,"arrest","uncategorized",23
"15069",2018-11-19,"arrest","uncategorized",19
"15070",2018-11-20,"arrest","uncategorized",33
"15071",2018-11-21,"arrest","uncategorized",20
"15072",2018-11-22,"arrest","uncategorized",14
"15073",2018-11-23,"arrest","uncategorized",15
"15074",2018-11-24,"arrest","uncategorized",20
"15075",2018-11-25,"arrest","uncategorized",10
"15076",2018-11-26,"arrest","uncategorized",18
"15077",2018-11-27,"arrest","uncategorized",22
"15078",2018-11-28,"arrest","uncategorized",29
"15079",2018-11-29,"arrest","uncategorized",16
"15080",2018-11-30,"arrest","uncategorized",16
"15081",2018-12-01,"arrest","uncategorized",27
"15082",2018-12-02,"arrest","uncategorized",18
"15083",2018-12-03,"arrest","uncategorized",17
"15084",2018-12-04,"arrest","uncategorized",15
"15085",2018-12-05,"arrest","uncategorized",25
"15086",2018-12-06,"arrest","uncategorized",30
